0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
0,5,1.0,1.0
10,5,1.0,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8370987500000001,0.6666666666666666
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.97625,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,0.8133487500000001,0.6666666666666666
10,5,0.8370987500000001,0.6666666666666666
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,0.9892828124999999,1.0
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.8133487500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.9655328124999999,1.0
10,5,0.9892828124999999,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8113398958333334,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.97625,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,1.0,1.0
10,5,0.8026315625,0.6666666666666666
10,5,1.0,1.0
10,5,1.0,1.0
10,5,0.8113398958333334,0.6666666666666666
10,5,1.0,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,1.0,1.0
10,5,1.0,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.9655328124999999,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8026315625,0.6666666666666666
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
10,5,0.8370987500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,0.8133487500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.9655328124999999,1.0
10,5,1.0,1.0
10,5,1.0,1.0
10,5,0.8263815625,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.9892828124999999,1.0
10,5,1.0,1.0
10,5,1.0,1.0
10,5,1.0,1.0
10,5,0.8263815625,0.6666666666666666
10,5,1.0,1.0
10,5,0.8370987500000001,0.6666666666666666
10,5,0.8263815625,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,1.0,1.0
20,5,1.0,1.0
20,5,0.97625,1.0
20,5,1.0,1.0
20,5,1.0,1.0
20,5,1.0,1.0
20,5,0.9892828124999999,1.0
20,5,0.97625,1.0
20,5,1.0,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.9655328124999999,1.0
20,5,1.0,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.9655328124999999,1.0
20,5,1.0,1.0
20,5,0.97625,1.0
20,5,0.9892828124999999,1.0
20,5,1.0,1.0
20,5,0.7875898958333334,0.6666666666666666
20,5,0.8026315625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,1.0,1.0
20,5,0.8370987500000001,0.6666666666666666
20,5,0.9892828124999999,1.0
20,5,0.8220570833333334,0.6666666666666666
20,5,0.8113398958333334,0.6666666666666666
20,5,1.0,1.0
20,5,1.0,1.0
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.97625,1.0
20,5,0.9892828124999999,1.0
20,5,1.0,1.0
20,5,0.7875898958333334,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,1.0,1.0
20,5,0.6634803125,0.42857142857142855
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.9892828124999999,1.0
20,5,0.8113398958333334,0.6666666666666666
20,5,0.8133487500000001,0.6666666666666666
20,5,0.9849583333333333,1.0
20,5,0.8113398958333334,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8370987500000001,0.6666666666666666
20,5,0.8113398958333334,0.6666666666666666
20,5,0.8026315625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.9655328124999999,1.0
20,5,0.8113398958333334,0.6666666666666666
20,5,0.8026315625,0.6666666666666666
20,5,0.9892828124999999,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8026315625,0.6666666666666666
20,5,0.8133487500000001,0.6666666666666666
20,5,0.9742411458333333,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.9849583333333333,1.0
20,5,0.97625,1.0
20,5,0.8113398958333334,0.6666666666666666
20,5,1.0,1.0
20,5,1.0,1.0
20,5,1.0,1.0
20,5,0.8026315625,0.6666666666666666
20,5,1.0,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
20,5,0.9655328124999999,1.0
20,5,0.97625,1.0
20,5,0.8370987500000001,0.6666666666666666
20,5,0.97625,1.0
20,5,0.9892828124999999,1.0
20,5,1.0,1.0
20,5,0.9892828124999999,1.0
20,5,0.97625,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8113398958333334,0.6666666666666666
20,5,0.9892828124999999,1.0
20,5,0.8370987500000001,0.6666666666666666
20,5,1.0,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.9849583333333333,1.0
20,5,0.8263815625,0.6666666666666666
20,5,0.8263815625,0.6666666666666666
30,5,0.8263815625,0.6666666666666666
30,5,1.0,1.0
30,5,0.8220570833333334,0.6666666666666666
30,5,0.8026315625,0.6666666666666666
30,5,0.97625,1.0
30,5,0.9742411458333333,1.0
30,5,1.0,1.0
30,5,0.97625,1.0
30,5,0.9849583333333333,1.0
30,5,1.0,1.0
30,5,0.9849583333333333,1.0
30,5,0.9655328124999999,1.0
30,5,0.97625,1.0
30,5,0.8370987500000001,0.6666666666666666
30,5,0.8026315625,0.6666666666666666
30,5,1.0,1.0
30,5,0.7875898958333334,0.6666666666666666
30,5,0.8006227083333334,0.6666666666666666
30,5,0.9892828124999999,1.0
30,5,0.8026315625,0.6666666666666666
30,5,1.0,1.0
30,5,0.97625,1.0
30,5,0.9892828124999999,1.0
30,5,0.9655328124999999,1.0
30,5,0.8113398958333334,0.6666666666666666
30,5,0.8026315625,0.6666666666666666
30,5,0.9892828124999999,1.0
30,5,0.8370987500000001,0.6666666666666666
30,5,0.8026315625,0.6666666666666666
30,5,0.9892828124999999,1.0
30,5,0.9849583333333333,1.0
30,5,0.9742411458333333,1.0
30,5,1.0,1.0
30,5,0.8370987500000001,0.6666666666666666
30,5,0.8006227083333334,0.6666666666666666
30,5,1.0,1.0
30,5,0.8263815625,0.6666666666666666
30,5,0.8263815625,0.6666666666666666
30,5,0.8263815625,0.6666666666666666
30,5,0.8370987500000001,0.6666666666666666
30,5,0.9655328124999999,1.0
30,5,0.8113398958333334,0.6666666666666666
30,5,1.0,1.0
30,5,0.7983070833333334,0.6666666666666666
30,5,0.6484386458333333,0.42857142857142855
30,5,0.9849583333333333,1.0
30,5,0.8026315625,0.6666666666666666
30,5,0.8263815625,0.6666666666666666
30,5,0.8220570833333334,0.6666666666666666
30,5,0.9655328124999999,1.0
30,5,0.8026315625,0.6666666666666666
30,5,0.9892828124999999,1.0
30,5,1.0,1.0
30,5,0.7875898958333334,0.6666666666666666
30,5,0.8263815625,0.6666666666666666
30,5,0.9612083333333332,1.0
30,5,0.8113398958333334,0.6666666666666666
30,5,0.8026315625,0.6666666666666666
30,5,0.8263815625,0.6666666666666666
30,5,0.8113398958333334,0.6666666666666666
30,5,0.9655328124999999,1.0
30,5,0.8263815625,0.6666666666666666
30,5,0.6634803125,0.42857142857142855
30,5,0.97625,1.0
30,5,0.8263815625,0.6666666666666666
30,5,0.9892828124999999,1.0
